,p,t,right,wrong,bias,lexeme,h,a,lang,right_this,wrong_this,ts,uid,lexeme_orig,datetime,decimal_hours
315466,0.9999,0.0219328703703703,2.0,1.4142135623730951,1.0,en:women/woman<n><pl>,152.0194711077816,0.5,es->en,1,1,1362597877,u:hbBs,women/woman<n><pl>,2013-03-06 19:24:37,19.41027777777777
109269,0.9999,0.0073379629629629,2.0,1.4142135623730951,1.0,en:local/local<adj>,50.86034020175913,0.5,es->en,4,4,1362165273,u:f6LE,local/local<adj>,2013-03-01 19:14:33,19.2425
450098,0.9999,0.0094097222222222,3.3166247903554,1.7320508075688772,1.0,en:him/prpers<prn><obj><p3><m><sg>,65.21996306629364,0.3322890493972125,es->en,1,1,1362422798,u:ifsb,him/prpers<prn><obj><p3><m><sg>,2013-03-04 18:46:38,18.77722222222222
384893,0.9999,10.234872685185184,1.7320508075688772,1.0,1.0,en:soup/soup<n><sg>,274.0,0.6220084679281462,es->en,4,4,1362778765,u:iGoN,soup/soup<n><sg>,2013-03-08 21:39:25,21.65694444444444
221216,0.9999,0.0039351851851851,2.0,1.0,1.0,en:question/question<n><sg>,27.27526130693707,0.5714285714285714,es->en,1,1,1362505577,u:gkQf,question/question<n><sg>,2013-03-05 17:46:17,17.77138888888889
46597,0.9999,0.0217361111111111,2.0,1.0,1.0,en:constant/constant<adj>,150.65570804243478,0.5714285714285714,es->en,2,2,1362371852,u:dJ1P,constant/constant<adj>,2013-03-04 04:37:32,4.625555555555556
68802,0.9999,0.0011226851851851,8.602325267042627,4.795831523312719,1.0,en:cooks/cook<vblex><pri><p3><sg>,7.781471608155576,0.1070941946165921,es->en,1,1,1362455021,u:dw6w,cooks/cook<vblex><pri><p3><sg>,2013-03-05 03:43:41,3.728055555555556
476401,0.9999,0.3503125,2.23606797749979,1.4142135623730951,1.0,en:his/his<det><pos><sp>,274.0,0.4706742197221988,es->en,1,1,1362179975,u:illt,his/his<det><pos><sp>,2013-03-01 23:19:35,23.32638888888889
498310,0.5,111.87557870370372,1.4142135623730951,1.0,1.0,en:sitting/sit<vblex><ger>,111.87557870370372,0.682842712474619,es->en,1,2,1363101771,u:mYe,sitting/sit<vblex><ger>,2013-03-12 15:22:51,15.380833333333332
381941,0.9999,0.0016898148148148,2.0,1.0,1.0,en:<*sf>/coat<n><*numb>,11.71231809062592,0.5714285714285714,es->en,1,1,1362536589,u:iFm-,<*sf>/coat<n><*numb>,2013-03-06 02:23:09,2.3858333333333333
148183,0.9999,0.0070138888888888,10.099504938362076,2.6457513110645907,1.0,en:are/be<vbser><pres>,48.61414221177608,0.1090045489942529,es->en,2,2,1362778568,u:foJu,are/be<vbser><pres>,2013-03-08 21:36:08,21.602222222222224
330013,0.66666669,7.91462962962963,2.0,1.0,1.0,en:cultural/cultural<adj>,13.530149886647555,0.5714285714285714,it->en,2,3,1362746988,u:hjZY,cultural/cultural<adj>,2013-03-08 12:49:48,12.83
24038,0.9999,0.0052430555555555,6.164414002968976,2.449489742783178,1.0,en:are/be<vbser><pres>,36.3402746236544,0.1774872609341081,es->en,1,1,1362619804,u:cOs1,are/be<vbser><pres>,2013-03-07 01:30:04,1.501111111111111
300099,0.9999,0.0030324074074074,5.291502622129181,1.4142135623730951,1.0,en:my/my<det><pos><sp>,21.01799547769857,0.2278594569415369,it->en,1,1,1362776865,u:hVZ8,my/my<det><pos><sp>,2013-03-08 21:07:45,21.129166666666663
97698,0.9999,0.0083796296296296,3.1622776601683795,1.0,1.0,en:comes/come<vblex><pri><p3><sg>,58.08026231241894,0.3970982815514138,pt->en,1,1,1362947411,u:ei4B,comes/come<vblex><pri><p3><sg>,2013-03-10 20:30:11,20.503055555555555
414037,0.9999,0.0013425925925925,2.23606797749979,1.0,1.0,en:not/not<adv>,9.305677387072649,0.5295084971874737,es->en,1,1,1362431167,u:iRHp,not/not<adv>,2013-03-04 21:06:07,21.101944444444445
497233,0.9999,0.0020486111111111,2.0,1.0,1.0,en:dinner/dinner<n><sg>,14.1991801509643,0.5714285714285714,es->en,1,1,1363049984,u:jfgE,dinner/dinner<n><sg>,2013-03-12 00:59:44,0.9955555555555556
303177,0.9999,0.0024305555555555,15.588457268119896,5.291502622129181,1.0,en:man/man<n><sg>,16.846484924872897,0.0644265833997065,es->en,5,5,1362193075,u:hWo-,man/man<n><sg>,2013-03-02 02:57:55,2.965277777777778
128562,0.9999,8.226099537037037,1.7320508075688772,1.0,1.0,en:cooks/cook<vblex><pri><p3><sg>,274.0,0.6220084679281462,es->en,2,2,1362686382,u:fS29,cooks/cook<vblex><pri><p3><sg>,2013-03-07 19:59:42,19.995
146268,0.9999,0.0042824074074074,11.090536506409418,3.605551275463989,1.0,en:we/prpers<prn><subj><p1><mf><pl>,29.681902010490344,0.0948589601913725,pt->en,2,2,1362097114,u:flw8,we/prpers<prn><subj><p1><mf><pl>,2013-03-01 00:18:34,0.3094444444444444
447275,0.9999,0.0064236111111111,7.0,2.23606797749979,1.0,en:eats/eat<vblex><pri><p3><sg>,44.52285301573552,0.1607142857142857,es->en,1,1,1362441597,u:iexs,eats/eat<vblex><pri><p3><sg>,2013-03-04 23:59:57,23.999166666666667
451967,0.9999,0.0020717592592592,8.306623862918075,3.741657386773941,1.0,en:eats/eat<vblex><pri><p3><sg>,14.35962286453452,0.1212543983872714,es->en,1,1,1362619582,u:igjf,eats/eat<vblex><pri><p3><sg>,2013-03-07 01:26:22,1.4394444444444443
482582,0.9999,0.9383564814814814,2.0,1.0,1.0,en:when/when<cnjadv>,274.0,0.5714285714285714,es->en,4,4,1362146497,u:ioYY,when/when<cnjadv>,2013-03-01 14:01:37,14.026944444444446
35650,0.9999,1.9936458333333331,2.0,1.0,1.0,en:pasta/pasta<n><sg>,274.0,0.5714285714285714,es->en,1,1,1362797161,u:cu3e,pasta/pasta<n><sg>,2013-03-09 02:46:01,2.7669444444444444
265103,0.9999,0.3484027777777778,8.306623862918075,3.4641016151377544,1.0,en:have/have<vblex><pres>,274.0,0.1241761911194948,es->en,1,1,1362331086,u:h8n2,have/have<vblex><pres>,2013-03-03 17:18:06,17.301666666666666
439668,0.9999,11.747094907407408,3.3166247903554,1.0,1.0,en:cat/cat<n><sg>,274.0,0.3797589135968143,es->en,2,2,1362264162,u:ic31,cat/cat<n><sg>,2013-03-02 22:42:42,22.711666666666662
319580,0.9999,0.0014583333333333,6.0,2.449489742783178,1.0,en:bread/bread<n><sg>,10.10789095492374,0.1818181818181818,pt->en,1,1,1362083133,u:hdaD,bread/bread<n><sg>,2013-02-28 20:25:33,20.425833333333333
257147,0.9999,0.0061921296296296,3.1622776601683795,1.4142135623730951,1.0,en:your/your<det><pos><sp>,42.91842588003334,0.3687341185834557,pt->en,2,2,1362186059,u:h5ua,your/your<det><pos><sp>,2013-03-02 01:00:59,1.0163888888888888
114712,0.9999,12.194386574074072,3.1622776601683795,2.6457513110645907,1.0,en:on/on<pr>,274.0,0.2716988242193884,pt->en,1,1,1362798957,u:fBeN,on/on<pr>,2013-03-09 03:15:57,3.265833333333333
107952,0.9999,50.072546296296295,6.244997998398398,2.8284271247461903,1.0,en:is/be<vbser><pri><p3><sg>,274.0,0.1682652652734367,es->en,1,1,1362800366,u:f4CB,is/be<vbser><pri><p3><sg>,2013-03-09 03:39:26,3.657222222222222
5497,0.9999,2.950150462962963,1.4142135623730951,1.0,1.0,en:week/week<n><sg>,274.0,0.682842712474619,es->en,1,1,1362338468,u:YVz,week/week<n><sg>,2013-03-03 19:21:08,19.352222222222224
339349,0.75,16.0325,2.23606797749979,1.4142135623730951,1.0,en:meat/meat<n><sg>,38.62903961174007,0.4706742197221988,es->en,3,4,1362801735,u:hotd,meat/meat<n><sg>,2013-03-09 04:02:15,4.0375
239979,0.9999,0.0780324074074074,2.449489742783178,1.0,1.0,en:south/south<n><sg>,274.0,0.4943877491981309,es->en,1,1,1363014134,u:gzzk,south/south<n><sg>,2013-03-11 15:02:14,15.037222222222224
259641,0.9999,0.4633217592592593,8.06225774829855,3.605551275463989,1.0,en:eats/eat<vblex><pri><p3><sg>,274.0,0.1257782218537318,es->en,1,1,1362444965,u:h6qP,eats/eat<vblex><pri><p3><sg>,2013-03-05 00:56:05,0.9347222222222222
351006,0.9999,0.0123958333333333,3.872983346207417,2.23606797749979,1.0,en:i/prpers<prn><subj><p1><mf><sg>,85.91707311685178,0.2669537884639735,es->en,5,5,1362925141,u:i-bO,i/prpers<prn><subj><p1><mf><sg>,2013-03-10 14:19:01,14.316944444444443
210227,0.9999,9.552326388888888,4.58257569495584,2.23606797749979,1.0,en:and/and<cnjcoo>,274.0,0.2350919891055657,es->en,1,1,1362662182,u:g_S3,and/and<cnjcoo>,2013-03-07 13:16:22,13.272777777777778
360585,0.9999,1.9214467592592592,2.0,1.0,1.0,en:more/more<det><qnt><sp>,274.0,0.5714285714285714,es->en,1,1,1362791818,u:i4cS,more/more<det><qnt><sp>,2013-03-09 01:16:58,1.2827777777777778
200915,0.9999,0.0126967592592592,1.7320508075688772,1.0,1.0,en:their/their<det><pos><sp>,88.00282839326462,0.6220084679281462,es->en,3,3,1362319676,u:gUNp,their/their<det><pos><sp>,2013-03-03 14:07:56,14.132222222222223
428351,0.9999,0.0027314814814814,1.7320508075688772,1.0,1.0,en:clothes/clothes<n><pl>,18.932240201285733,0.6220084679281462,es->en,2,2,1363036241,u:iXi9,clothes/clothes<n><pl>,2013-03-11 21:10:41,21.17805555555556
428144,0.9999,4.329976851851852,2.8284271247461903,1.4142135623730951,1.0,en:the/the<det><def><sp>,274.0,0.4023689270621824,es->en,1,1,1362961542,u:iXdN,the/the<det><def><sp>,2013-03-11 00:25:42,0.4283333333333333
412842,0.9999,0.0032407407407407,2.23606797749979,1.0,1.0,en:they/prpers<prn><subj><p3><mf><pl>,22.46197989983053,0.5295084971874737,pt->en,1,1,1362268408,u:iQu4,they/prpers<prn><subj><p3><mf><pl>,2013-03-02 23:53:28,23.891111111111112
336915,0.9999,0.0151388888888888,3.1622776601683795,1.4142135623730951,1.0,en:while/while<cnjadv>,104.92953467492262,0.3687341185834557,es->en,3,3,1362266240,u:hnC1,while/while<cnjadv>,2013-03-02 23:17:20,23.28888888888889
214377,0.9999,27.801967592592597,3.4641016151377544,1.4142135623730951,1.0,en:want/want<vblex><pres>,274.0,0.3415063509461096,pt->en,1,1,1362323329,u:gd-H,want/want<vblex><pres>,2013-03-03 15:08:49,15.146944444444443
33130,0.9999,0.0027314814814814,3.741657386773941,2.23606797749979,1.0,en:our/our<det><pos><sp>,18.932240201285733,0.2734122565130448,es->en,1,1,1362692098,u:coUf,our/our<det><pos><sp>,2013-03-07 21:34:58,21.58277777777778
240206,0.9999,14.036099537037035,2.0,2.0,1.0,en:woman/woman<n><sg>,274.0,0.4,it->en,1,1,1362347284,u:h-03,woman/woman<n><sg>,2013-03-03 21:48:04,21.801111111111112
10621,0.0001,0.9582638888888888,15.231546211727816,11.916375287812984,1.0,en:those/that<det><dem><pl>,0.072116543579293,0.0458285803503399,es->en,0,1,1362200264,u:bcH_,those/that<det><dem><pl>,2013-03-02 04:57:44,4.962222222222223
177344,0.9999,5.841180555555556,6.928203230275509,1.4142135623730951,1.0,en:bear/bear<n><sg>,274.0,0.1716962159668367,es->en,3,3,1362590215,u:gAEp,bear/bear<n><sg>,2013-03-06 17:16:55,17.281944444444445
43938,0.9999,114.0966550925926,1.7320508075688772,1.0,1.0,en:plate/plate<n><sg>,274.0,0.6220084679281462,pt->en,1,1,1362539543,u:dBbY,plate/plate<n><sg>,2013-03-06 03:12:23,3.206388888888889
476945,0.9999,0.0036805555555555,4.242640687119285,2.8284271247461903,1.0,en:and/and<cnjcoo>,25.510391457664674,0.222951453111403,pt->en,1,1,1362169556,u:ilrZ,and/and<cnjcoo>,2013-03-01 20:25:56,20.432222222222222
132016,0.9999,1.933287037037037,3.605551275463989,1.7320508075688772,1.0,en:they/prpers<prn><subj><p3><mf><pl>,274.0,0.311419515303555,pt->en,1,1,1362921123,u:fV61,they/prpers<prn><subj><p3><mf><pl>,2013-03-10 13:12:03,13.200833333333332
150359,0.9999,7.1671875,3.605551275463989,1.0,1.0,en:normal/normal<adj>,274.0,0.3503469547164993,es->en,1,1,1362965127,u:fqWH,normal/normal<adj>,2013-03-11 01:25:27,1.4241666666666668
168366,0.9999,0.002511574074074,2.23606797749979,1.0,1.0,en:turtles/turtle<n><pl>,17.40803442236866,0.5295084971874737,es->en,2,2,1362411593,u:g4ZC,turtles/turtle<n><pl>,2013-03-04 15:39:53,15.664722222222222
266023,0.9999,56.8828125,2.0,1.4142135623730951,1.0,en:degree/degree<n><sg>,274.0,0.5,es->en,1,1,1362164818,u:h9-,degree/degree<n><sg>,2013-03-01 19:06:58,19.116111111111117
302112,0.9999,1.9113657407407407,2.449489742783178,1.0,1.0,en:between/between<pr>,274.0,0.4943877491981309,es->en,2,2,1362964688,u:hWVd,between/between<pr>,2013-03-11 01:18:08,1.3022222222222222
451001,0.9999,2.69207175925926,2.8284271247461903,1.0,1.0,en:apples/apple<n><pl>,274.0,0.4389479204314718,it->en,2,2,1362821303,u:igVH,apples/apple<n><pl>,2013-03-09 09:28:23,9.473055555555556
457750,0.9999,0.0045023148148148,4.358898943540674,1.4142135623730951,1.0,en:she/prpers<prn><subj><p3><f><sg>,31.20610778940741,0.276473867110464,pt->en,3,3,1362950877,u:ihe2,she/prpers<prn><subj><p3><f><sg>,2013-03-10 21:27:57,21.46583333333333
44372,0.9999,0.9922800925925926,2.6457513110645907,1.4142135623730951,1.0,en:soup/soup<n><sg>,274.0,0.4223410282785991,es->en,1,1,1362718866,u:dCnl,soup/soup<n><sg>,2013-03-08 05:01:06,5.0183333333333335
394551,0.75,0.010011574074074,1.7320508075688772,1.4142135623730951,1.0,en:milk/milk<n><sg>,0.0241220952118058,0.5331501153669824,es->en,3,4,1362085217,u:iKm-,milk/milk<n><sg>,2013-02-28 21:00:17,21.004722222222224
217075,0.60000002,0.0041898148148148,4.795831523312719,2.0,1.0,en:is/be<vbser><pri><p3><sg>,0.0104166666666666,0.2343390180452662,pt->en,3,5,1362619788,u:ggA0,is/be<vbser><pri><p3><sg>,2013-03-07 01:29:48,1.4966666666666668
219417,0.9999,1.2842013888888888,2.8284271247461903,1.0,1.0,en:less/less<adv>,274.0,0.4389479204314718,es->en,1,1,1362110006,u:giDa,less/less<adv>,2013-03-01 03:53:26,3.8905555555555553
46400,0.0001,10.79119212962963,5.0,2.0,1.0,en:your/your<det><pos><sp>,0.8121181299978989,0.2258064516129032,es->en,0,1,1362256946,u:dIrn,your/your<det><pos><sp>,2013-03-02 20:42:26,20.70722222222222
436068,0.9999,0.0028587962962962,3.0,1.0,1.0,en:wine/wine<n><sg>,19.814675125921934,0.4166666666666667,pt->en,2,2,1362825873,u:iaMh,wine/wine<n><sg>,2013-03-09 10:44:33,10.7425
159581,0.9999,8.03568287037037,1.4142135623730951,1.4142135623730951,1.0,en:beach/beach<n><sg>,274.0,0.5690355937288492,pt->en,1,1,1362258099,u:g-Vs,beach/beach<n><sg>,2013-03-02 21:01:39,21.0275
207324,0.9999,0.0028356481481481,6.557438524302,1.0,1.0,en:and/and<cnjcoo>,19.65423241235172,0.1860312722674348,es->en,1,1,1362390941,u:gYuC,and/and<cnjcoo>,2013-03-04 09:55:41,9.928055555555554
325182,0.9999,0.0058449074074074,2.23606797749979,1.0,1.0,en:transportation/transportation<n><sg>,40.51178517648006,0.5295084971874737,es->en,1,1,1363043970,u:hgZV,transportation/transportation<n><sg>,2013-03-11 23:19:30,23.325
37695,0.9999,0.0027314814814814,2.23606797749979,1.0,1.0,en:drinks/drink<vblex><pri><p3><sg>,18.932240201285733,0.5295084971874737,pt->en,3,3,1362878757,u:d-ba,drinks/drink<vblex><pri><p3><sg>,2013-03-10 01:25:57,1.4325
391536,0.0001,0.0133680555555555,2.23606797749979,2.23606797749979,1.0,en:are/be<vbser><pres>,0.0104166666666666,0.3530056647916491,pt->en,0,1,1362142539,u:iJap,are/be<vbser><pres>,2013-03-01 12:55:39,12.9275
357908,0.9999,1.7414930555555554,1.7320508075688772,1.0,1.0,en:bread/bread<n><sg>,274.0,0.6220084679281462,es->en,1,1,1362767460,u:i37g,bread/bread<n><sg>,2013-03-08 18:31:00,18.516666666666666
461649,0.0001,3.815289351851852,2.0,1.0,1.0,en:fish/fish<n><sg>,0.2871291342611992,0.5714285714285714,es->en,0,1,1362942385,u:iiFu,fish/fish<n><sg>,2013-03-10 19:06:25,19.106944444444444
472822,0.5,0.9939699074074074,1.7320508075688772,1.4142135623730951,1.0,en:crab/crab<n><sg>,0.9939699074074074,0.5331501153669824,es->en,1,2,1362579400,u:il2r,crab/crab<n><sg>,2013-03-06 14:16:40,14.27777777777778
376979,0.9999,2.029953703703704,2.0,1.0,1.0,en:turtle/turtle<n><sg>,274.0,0.5714285714285714,es->en,1,1,1362160358,u:iDgd,turtle/turtle<n><sg>,2013-03-01 17:52:38,17.877222222222223
262958,0.9999,3.065636574074074,1.4142135623730951,1.4142135623730951,1.0,en:its/its<det><pos><sp>,274.0,0.5690355937288492,es->en,1,1,1362962288,u:h83d,its/its<det><pos><sp>,2013-03-11 00:38:08,0.6355555555555555
247253,0.9999,9.939930555555556,1.7320508075688772,1.0,1.0,en:stop/stop<vblex><inf>,274.0,0.6220084679281462,it->en,1,1,1362865800,u:h1hm,stop/stop<vblex><inf>,2013-03-09 21:50:00,21.83333333333333
7820,0.5,0.881712962962963,9.9498743710662,7.54983443527075,1.0,en:one/one<num><sg>,0.881712962962963,0.0756321162725708,es->en,2,4,1362758012,u:b9G_,one/one<num><sg>,2013-03-08 15:53:32,15.89222222222222
447410,0.9999,0.0042129629629629,1.4142135623730951,1.7320508075688772,1.0,en:taste/taste<n><sg>,29.20057386977969,0.4877447946247278,es->en,1,1,1362351961,u:if0i,taste/taste<n><sg>,2013-03-03 23:06:01,23.10027777777778
408410,0.0001,0.0370023148148148,2.8284271247461903,1.0,1.0,en:boy/boy<n><sg>,0.0104166666666666,0.4389479204314718,es->en,0,1,1363040625,u:iPhi,boy/boy<n><sg>,2013-03-11 22:23:45,22.39583333333333
179621,0.9999,0.0048842592592592,2.6457513110645907,1.0,1.0,en:women/woman<n><pl>,33.85341256331601,0.4645751311064591,es->en,2,2,1362337439,u:gCIy,women/woman<n><pl>,2013-03-03 19:03:59,19.06638888888889
350223,0.9999,0.0038541666666666,2.6457513110645907,1.0,1.0,en:pasta/pasta<n><sg>,26.71371180944131,0.4645751311064591,es->en,1,1,1362786828,u:hzuP,pasta/pasta<n><sg>,2013-03-08 23:53:48,23.896666666666665
296474,0.9999,18.191666666666663,7.483314773547883,2.449489742783178,1.0,en:a/a<det><ind><sg>,274.0,0.1481767933366856,es->en,1,1,1362524030,u:hTkr,a/a<det><ind><sg>,2013-03-05 22:53:50,22.897222222222226
403599,0.9999,2.939039351851852,2.23606797749979,1.0,1.0,en:girl/girl<n><sg>,274.0,0.5295084971874737,pt->en,2,2,1362368772,u:iOBc,girl/girl<n><sg>,2013-03-04 03:46:12,3.77
80728,0.9999,1.0104976851851852,2.23606797749979,1.7320508075688772,1.0,en:book/book<n><sg>,274.0,0.423606797749979,pt->en,2,2,1362549303,u:eFq5,book/book<n><sg>,2013-03-06 05:55:03,5.9175
89909,0.9999,0.2247916666666666,3.872983346207417,2.23606797749979,1.0,en:the/the<det><def><sp>,274.0,0.2669537884639735,es->en,1,1,1363056969,u:eVb2,the/the<det><def><sp>,2013-03-12 02:56:09,2.935833333333333
386848,0.5,0.0022106481481481,4.898979485566356,2.0,1.0,en:a/a<det><ind><sg>,0.0104166666666666,0.2299659828522118,pt->en,1,2,1362109616,u:iHWx,a/a<det><ind><sg>,2013-03-01 03:46:56,3.7822222222222224
401475,0.9999,0.0007754629629629,2.6457513110645907,1.7320508075688772,1.0,en:he/prpers<prn><subj><p3><m><sg>,5.374830904602305,0.3871459425887159,es->en,3,3,1362577442,u:iNK9,he/prpers<prn><subj><p3><m><sg>,2013-03-06 13:44:02,13.733888888888888
223464,0.0001,0.0022222222222222,2.8284271247461903,1.0,1.0,en:bread/bread<n><sg>,0.0104166666666666,0.4389479204314718,pt->en,0,1,1362958293,u:gmc4,bread/bread<n><sg>,2013-03-10 23:31:33,23.52583333333333
235506,0.85714287,0.840775462962963,8.888194417315589,2.0,1.0,en:apple/apple<n><sg>,3.7805944093061576,0.1280964049095951,it->en,6,7,1362772635,u:gwE5,apple/apple<n><sg>,2013-03-08 19:57:15,19.954166666666666
465919,0.9999,8.064988425925925,2.0,1.0,1.0,en:you/prpers<prn><subj><p2><mf><sp>,274.0,0.5714285714285714,es->en,1,1,1362449846,u:ij6n,you/prpers<prn><subj><p2><mf><sp>,2013-03-05 02:17:26,2.2905555555555552
280304,0.9999,0.0077199074074074,2.6457513110645907,1.0,1.0,en:perfectly/perfectly<adv>,53.50764497566772,0.4645751311064591,es->en,1,1,1362499592,u:hJoX,perfectly/perfectly<adv>,2013-03-05 16:06:32,16.10888888888889
491947,0.0001,4.247407407407407,2.449489742783178,1.0,1.0,en:women/woman<n><pl>,0.3196492583587533,0.4943877491981309,pt->en,0,1,1362192089,u:izAf,women/woman<n><pl>,2013-03-02 02:41:29,2.691388888888889
456049,0.9999,3.1844560185185187,4.69041575982343,2.0,1.0,en:apple/apple<n><sg>,274.0,0.2389434199936939,es->en,1,1,1362771870,u:ihLU,apple/apple<n><sg>,2013-03-08 19:44:30,19.741666666666667
235937,0.9999,0.0022453703703703,3.4641016151377544,1.0,1.0,en:i/prpers<prn><subj><p1><mf><sg>,15.562943216311153,0.3642734410091836,pt->en,2,2,1362888012,u:gwf_,i/prpers<prn><subj><p1><mf><sg>,2013-03-10 04:00:12,4.003333333333333
184701,0.9999,32.99042824074074,2.449489742783178,1.4142135623730951,1.0,en:hello/hello<ij>,274.0,0.4449489742783178,it->en,1,1,1362606704,u:gJ1_,hello/hello<ij>,2013-03-06 21:51:44,21.862222222222226
16335,0.9999,1.7585763888888888,12.409673645990855,3.4641016151377544,1.0,en:am/be<vbser><pri><p1><sg>,274.0,0.0857718669404217,pt->en,1,1,1362893267,u:c-b4,am/be<vbser><pri><p1><sg>,2013-03-10 05:27:47,5.463055555555556
392763,0.9999,0.0013541666666666,2.23606797749979,1.7320508075688772,1.0,en:eat/eat<vblex><pres>,9.38589874385776,0.423606797749979,pt->en,1,1,1362853373,u:iK6o,eat/eat<vblex><pres>,2013-03-09 18:22:53,18.38138888888889
416865,0.9999,0.0083449074074074,1.7320508075688772,1.0,1.0,en:tomato/tomato<n><sg>,57.839598242063616,0.6220084679281462,pt->en,3,3,1362592789,u:iSX5,tomato/tomato<n><sg>,2013-03-06 17:59:49,17.996944444444445
152009,0.9999,0.003449074074074,4.69041575982343,1.7320508075688772,1.0,en:my/my<det><pos><sp>,23.905964321962493,0.2477931762897566,es->en,1,1,1362099888,u:fsdw,my/my<det><pos><sp>,2013-03-01 01:04:48,1.08
161946,0.9999,0.0402893518518518,1.4142135623730951,1.0,1.0,en:plan/plan<n><sg>,274.0,0.682842712474619,es->en,1,1,1363042803,u:g16n,plan/plan<n><sg>,2013-03-11 23:00:03,23.000833333333333
231950,0.9999,0.002511574074074,2.449489742783178,1.0,1.0,en:<*sf>/bicycle<n><*numb>,17.40803442236866,0.4943877491981309,es->en,1,1,1362339864,u:gt-V,<*sf>/bicycle<n><*numb>,2013-03-03 19:44:24,19.74
263763,0.9999,0.0016550925925925,5.477225575051661,1.4142135623730951,1.0,en:hello/hello<ij>,11.471654020270591,0.2199183992662253,es->en,3,3,1362608636,u:h8P0,hello/hello<ij>,2013-03-06 22:23:56,22.398888888888887
433433,0.9999,0.0030324074074074,5.196152422706632,3.1622776601683795,1.0,en:eats/eat<vblex><pri><p3><sg>,21.01799547769857,0.1845167287873495,es->en,2,2,1362755733,u:iZtz,eats/eat<vblex><pri><p3><sg>,2013-03-08 15:15:33,15.259166666666667
367137,0.9999,1.729050925925926,2.23606797749979,1.0,1.0,en:it/prpers<prn><subj><p3><nt><sg>,274.0,0.5295084971874737,es->en,1,1,1362930725,u:i80c,it/prpers<prn><subj><p3><nt><sg>,2013-03-10 15:52:05,15.868055555555555
89126,0.9999,52.90125,4.123105625617661,1.0,1.0,en:girls/girl<n><pl>,274.0,0.306155281280883,es->en,1,1,1362331421,u:eURr,girls/girl<n><pl>,2013-03-03 17:23:41,17.39472222222222
417988,0.9999,0.0470833333333333,2.23606797749979,1.0,1.0,en:child/child<n><sg>,274.0,0.5295084971874737,pt->en,1,1,1362335041,u:iSvC,child/child<n><sg>,2013-03-03 18:24:01,18.400277777777777
